"","participant_number","version","family_languages.1","english_first_language","eng_first_language_and_other","eng_not_first_language","age","gender","years_studying_spanish","current_class","university","other_language_study","other_languages","prompt","rating","question_type"
"3388",106,2,"SP",1.5,"SP","",18,1,5,3,"UW",2,"","future_career",1,"directly_affected_questions"
"3389",106,2,"SP",1.5,"SP","",18,1,5,3,"UW",2,"","effort",1,"directly_affected_questions"
"3390",106,2,"SP",1.5,"SP","",18,1,5,3,"UW",2,"","become_bilingual.1",1,NA
"3391",106,2,"SP",1.5,"SP","",18,1,5,3,"UW",2,"","family_languages",1,NA
"3392",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","fun_studying_languages",3,"semi_affected_questions"
"3393",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","boring_spanish_class",4,"semi_affected_questions"
"3394",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","interesting_spanish_cultures",4,"semi_affected_questions"
"3395",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","interesting_studying_languages",4,"semi_affected_questions"
"3396",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","difficult_classroom_learning",4,"least_affected_questions"
"3397",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","valuable",5,"most_interested_qs"
"3398",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","no_accent",5,"most_interested_qs"
"3399",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","important_spanish",3,"most_interested_qs"
"3400",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","beautiful",4,"semi_affected_questions"
"3401",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","codeswitch_rude",5,"most_interested_qs"
"3402",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","smarter_two_languages",1,"semi_affected_questions"
"3403",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","started_younger",5,"semi_affected_questions"
"3404",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","become_bilingual",5,"directly_affected_questions"
"3405",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","admire_multilinguals",1,"semi_affected_questions"
"3406",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","like_langauges",5,"semi_affected_questions"
"3407",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","interest_languages",5,"semi_affected_questions"
"3408",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","like_spanish",5,"semi_affected_questions"
"3409",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","like_hearing_spanish",5,"semi_affected_questions"
"3410",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","communicating_spanish_speakers",5,"semi_affected_questions"
"3411",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","excited_spanish_class",3,"least_affected_questions"
"3412",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","outside_engagement",3,"least_affected_questions"
"3413",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","spanish_favorite_class",2,"least_affected_questions"
"3414",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","worldview",3,"semi_affected_questions"
"3415",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","acceptable_mo2lingualism",4,NA
"3416",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","learn_2t_abroad",1,NA
"3417",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","multilingualism_asset",1,"directly_affected_questions"
"3418",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","schools_teach",1,"directly_affected_questions"
"3419",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","connect_with_people",1,"directly_affected_questions"
"3420",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","future_career",3,"directly_affected_questions"
"3421",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","effort",1,"directly_affected_questions"
"3422",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","become_bilingual.1",1,NA
"3423",107,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","family_languages",1,NA
"3424",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","fun_studying_languages",1,"semi_affected_questions"
"3425",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","boring_spanish_class",4,"semi_affected_questions"
"3426",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","interesting_spanish_cultures",4,"semi_affected_questions"
"3427",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","interesting_studying_languages",3,"semi_affected_questions"
"3428",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","difficult_classroom_learning",4,"least_affected_questions"
"3429",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","valuable",2,"most_interested_qs"
"3430",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","no_accent",4,"most_interested_qs"
"3431",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","important_spanish",1,"most_interested_qs"
"3432",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","beautiful",2,"semi_affected_questions"
"3433",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","codeswitch_rude",3,"most_interested_qs"
"3434",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","smarter_two_languages",4,"semi_affected_questions"
"3435",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","started_younger",4,"semi_affected_questions"
"3436",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","become_bilingual",5,"directly_affected_questions"
"3437",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","admire_multilinguals",4,"semi_affected_questions"
"3438",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","like_langauges",5,"semi_affected_questions"
"3439",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","interest_languages",3,"semi_affected_questions"
"3440",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","like_spanish",2,"semi_affected_questions"
"3441",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","like_hearing_spanish",2,"semi_affected_questions"
"3442",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","communicating_spanish_speakers",1,"semi_affected_questions"
"3443",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","excited_spanish_class",3,"least_affected_questions"
"3444",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","outside_engagement",1,"least_affected_questions"
"3445",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","spanish_favorite_class",1,"least_affected_questions"
"3446",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","worldview",1,"semi_affected_questions"
"3447",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","acceptable_mo2lingualism",1,NA
"3448",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","learn_2t_abroad",4,NA
"3449",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","multilingualism_asset",1,"directly_affected_questions"
"3450",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","schools_teach",1,"directly_affected_questions"
"3451",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","connect_with_people",2,"directly_affected_questions"
"3452",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","future_career",2,"directly_affected_questions"
"3453",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","effort",3,"directly_affected_questions"
"3454",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","become_bilingual.1",2,NA
"3455",108,2,"TL",1.5,"TL","",21,2,5,3,"UW",1,"HN, TL","family_languages",1,NA
"3456",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","fun_studying_languages",2,"semi_affected_questions"
"3457",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","boring_spanish_class",4,"semi_affected_questions"
"3458",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","interesting_spanish_cultures",5,"semi_affected_questions"
"3459",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","interesting_studying_languages",4,"semi_affected_questions"
"3460",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","difficult_classroom_learning",3,"least_affected_questions"
"3461",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","valuable",5,"most_interested_qs"
"3462",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","no_accent",1,"most_interested_qs"
"3463",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","important_spanish",5,"most_interested_qs"
"3464",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","beautiful",5,"semi_affected_questions"
"3465",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","codeswitch_rude",5,"most_interested_qs"
"3466",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","smarter_two_languages",5,"semi_affected_questions"
"3467",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","started_younger",5,"semi_affected_questions"
"3468",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","become_bilingual",5,"directly_affected_questions"
"3469",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","admire_multilinguals",5,"semi_affected_questions"
"3470",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","like_langauges",5,"semi_affected_questions"
"3471",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","interest_languages",5,"semi_affected_questions"
"3472",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","like_spanish",5,"semi_affected_questions"
"3473",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","like_hearing_spanish",5,"semi_affected_questions"
"3474",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","communicating_spanish_speakers",3,"semi_affected_questions"
"3475",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","excited_spanish_class",4,"least_affected_questions"
"3476",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","outside_engagement",5,"least_affected_questions"
"3477",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","spanish_favorite_class",2,"least_affected_questions"
"3478",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","worldview",4,"semi_affected_questions"
"3479",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","acceptable_mo2lingualism",2,NA
"3480",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","learn_2t_abroad",1,NA
"3481",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","multilingualism_asset",1,"directly_affected_questions"
"3482",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","schools_teach",3,"directly_affected_questions"
"3483",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","connect_with_people",1,"directly_affected_questions"
"3484",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","future_career",1,"directly_affected_questions"
"3485",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","effort",1,"directly_affected_questions"
"3486",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","become_bilingual.1",1,NA
"3487",109,2,"",1,"","",20,1,5,3,"NIU",1,"ASL, JP","family_languages",2,NA
"3488",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","fun_studying_languages",2,"semi_affected_questions"
"3489",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","boring_spanish_class",1,"semi_affected_questions"
"3490",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","interesting_spanish_cultures",2,"semi_affected_questions"
"3491",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","interesting_studying_languages",2,"semi_affected_questions"
"3492",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","difficult_classroom_learning",4,"least_affected_questions"
"3493",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","valuable",4,"most_interested_qs"
"3494",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","no_accent",4,"most_interested_qs"
"3495",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","important_spanish",4,"most_interested_qs"
"3496",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","beautiful",2,"semi_affected_questions"
"3497",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","codeswitch_rude",5,"most_interested_qs"
"3498",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","smarter_two_languages",4,"semi_affected_questions"
"3499",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","started_younger",3,"semi_affected_questions"
"3500",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","become_bilingual",3,"directly_affected_questions"
"3501",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","admire_multilinguals",3,"semi_affected_questions"
"3502",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","like_langauges",3,"semi_affected_questions"
"3503",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","interest_languages",3,"semi_affected_questions"
"3504",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","like_spanish",3,"semi_affected_questions"
"3505",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","like_hearing_spanish",2,"semi_affected_questions"
"3506",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","communicating_spanish_speakers",2,"semi_affected_questions"
"3507",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","excited_spanish_class",1,"least_affected_questions"
"3508",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","outside_engagement",2,"least_affected_questions"
"3509",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","spanish_favorite_class",2,"least_affected_questions"
"3510",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","worldview",2,"semi_affected_questions"
"3511",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","acceptable_mo2lingualism",4,NA
"3512",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","learn_2t_abroad",3,NA
"3513",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","multilingualism_asset",4,"directly_affected_questions"
"3514",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","schools_teach",3,"directly_affected_questions"
"3515",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","connect_with_people",2,"directly_affected_questions"
"3516",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","future_career",3,"directly_affected_questions"
"3517",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","effort",2,"directly_affected_questions"
"3518",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","become_bilingual.1",3,NA
"3519",110,2,"",1,"","",22,1,2,3,"NIU",1,"FR","family_languages",2,NA
"3520",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","fun_studying_languages",2,"semi_affected_questions"
"3521",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","boring_spanish_class",5,"semi_affected_questions"
"3522",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","interesting_spanish_cultures",4,"semi_affected_questions"
"3523",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","interesting_studying_languages",2,"semi_affected_questions"
"3524",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","difficult_classroom_learning",4,"least_affected_questions"
"3525",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","valuable",4,"most_interested_qs"
"3526",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","no_accent",4,"most_interested_qs"
"3527",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","important_spanish",4,"most_interested_qs"
"3528",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","beautiful",4,"semi_affected_questions"
"3529",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","codeswitch_rude",4,"most_interested_qs"
"3530",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","smarter_two_languages",4,"semi_affected_questions"
"3531",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","started_younger",5,"semi_affected_questions"
"3532",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","become_bilingual",4,"directly_affected_questions"
"3533",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","admire_multilinguals",5,"semi_affected_questions"
"3534",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","like_langauges",2,"semi_affected_questions"
"3535",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","interest_languages",3,"semi_affected_questions"
"3536",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","like_spanish",3,"semi_affected_questions"
"3537",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","like_hearing_spanish",4,"semi_affected_questions"
"3538",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","communicating_spanish_speakers",3,"semi_affected_questions"
"3539",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","excited_spanish_class",3,"least_affected_questions"
"3540",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","outside_engagement",3,"least_affected_questions"
"3541",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","spanish_favorite_class",3,"least_affected_questions"
"3542",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","worldview",1,"semi_affected_questions"
"3543",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","acceptable_mo2lingualism",3,NA
"3544",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","learn_2t_abroad",1,NA
"3545",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","multilingualism_asset",1,"directly_affected_questions"
"3546",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","schools_teach",1,"directly_affected_questions"
"3547",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","connect_with_people",1,"directly_affected_questions"
"3548",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","future_career",1,"directly_affected_questions"
"3549",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","effort",3,"directly_affected_questions"
"3550",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","become_bilingual.1",3,NA
"3551",111,2,"",1,"","",20,1,4,3,"UW",1,"FR","family_languages",2,NA
"3552",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","fun_studying_languages",5,"semi_affected_questions"
"3553",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","boring_spanish_class",5,"semi_affected_questions"
"3554",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","interesting_spanish_cultures",3,"semi_affected_questions"
"3555",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","interesting_studying_languages",5,"semi_affected_questions"
"3556",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","difficult_classroom_learning",4,"least_affected_questions"
"3557",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","valuable",5,"most_interested_qs"
"3558",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","no_accent",5,"most_interested_qs"
"3559",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","important_spanish",4,"most_interested_qs"
"3560",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","beautiful",4,"semi_affected_questions"
"3561",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","codeswitch_rude",5,"most_interested_qs"
"3562",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","smarter_two_languages",4,"semi_affected_questions"
"3563",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","started_younger",1,"semi_affected_questions"
"3564",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","become_bilingual",5,"directly_affected_questions"
"3565",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","admire_multilinguals",5,"semi_affected_questions"
"3566",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","like_langauges",5,"semi_affected_questions"
"3567",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","interest_languages",5,"semi_affected_questions"
"3568",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","like_spanish",4,"semi_affected_questions"
"3569",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","like_hearing_spanish",5,"semi_affected_questions"
"3570",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","communicating_spanish_speakers",4,"semi_affected_questions"
"3571",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","excited_spanish_class",3,"least_affected_questions"
"3572",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","outside_engagement",3,"least_affected_questions"
"3573",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","spanish_favorite_class",4,"least_affected_questions"
"3574",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","worldview",1,"semi_affected_questions"
"3575",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","acceptable_mo2lingualism",3,NA
"3576",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","learn_2t_abroad",1,NA
"3577",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","multilingualism_asset",1,"directly_affected_questions"
"3578",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","schools_teach",1,"directly_affected_questions"
"3579",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","connect_with_people",1,"directly_affected_questions"
"3580",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","future_career",1,"directly_affected_questions"
"3581",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","effort",1,"directly_affected_questions"
"3582",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","become_bilingual.1",1,NA
"3583",112,2,"",1,"","",18,1,5,3,"UW",1,"GR, ASL","family_languages",2,NA
"3584",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","fun_studying_languages",3,"semi_affected_questions"
"3585",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","boring_spanish_class",5,"semi_affected_questions"
"3586",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","interesting_spanish_cultures",5,"semi_affected_questions"
"3587",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","interesting_studying_languages",3,"semi_affected_questions"
"3588",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","difficult_classroom_learning",4,"least_affected_questions"
"3589",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","valuable",5,"most_interested_qs"
"3590",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","no_accent",5,"most_interested_qs"
"3591",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","important_spanish",3,"most_interested_qs"
"3592",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","beautiful",4,"semi_affected_questions"
"3593",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","codeswitch_rude",5,"most_interested_qs"
"3594",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","smarter_two_languages",3,"semi_affected_questions"
"3595",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","started_younger",5,"semi_affected_questions"
"3596",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","become_bilingual",5,"directly_affected_questions"
"3597",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","admire_multilinguals",5,"semi_affected_questions"
"3598",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","like_langauges",3,"semi_affected_questions"
"3599",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","interest_languages",5,"semi_affected_questions"
"3600",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","like_spanish",5,"semi_affected_questions"
"3601",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","like_hearing_spanish",5,"semi_affected_questions"
"3602",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","communicating_spanish_speakers",4,"semi_affected_questions"
"3603",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","excited_spanish_class",3,"least_affected_questions"
"3604",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","outside_engagement",3,"least_affected_questions"
"3605",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","spanish_favorite_class",3,"least_affected_questions"
"3606",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","worldview",1,"semi_affected_questions"
"3607",113,2,"",1,"","",18,1,4,3,"UW",1,"ASL","acceptable_mo2lingualism",3,NA
